"Saharan_dust.Fark_Max" "Saharan_dust.Fark_Min" "Saharan_dust.Abs_Total" "DATE" "MONTH" "YEAR" "FULLTIME"
"2602" -9.8999 -9.29999 19.19989 17 2 2015 "17.02.2015_00:00"
"2603" -8.7999 -23 31.7999 18 2 2015 "18.02.2015_00:00"
"2605" -2.2 0 2.2 20 2 2015 "20.02.2015_00:00"
"2606" 0 0 0 21 2 2015 "21.02.2015_00:00"
"2607" 0 -7 7 22 2 2015 "22.02.2015_00:00"
"2608" -2.2001 0 2.2001 23 2 2015 "23.02.2015_00:00"
"2609" -3.9 0 3.9 24 2 2015 "24.02.2015_00:00"
"2610" -2.3 -14.5 16.8 25 2 2015 "25.02.2015_00:00"
"2611" -1.9 -12.79999 14.69999 26 2 2015 "26.02.2015_00:00"
"2612" -1.7999 -4.29999 6.09989 27 2 2015 "27.02.2015_00:00"
"2613" -1.9 -10.20001 12.10001 28 2 2015 "28.02.2015_00:00"
"2614" -2.1 0 2.1 1 3 2015 "01.03.2015_00:00"
"2615" -0.6 0 0.6 2 3 2015 "02.03.2015_00:00"
"2616" -3.1 -1.90002 5.00002 3 3 2015 "03.03.2015_00:00"
"2617" -2 0 2 4 3 2015 "04.03.2015_00:00"
"2618" 0 -20.59998 20.59998 5 3 2015 "05.03.2015_00:00"
"2619" -5.5 -28.09998 33.59998 6 3 2015 "06.03.2015_00:00"
"2620" -7.7 -20.80005 28.50005 7 3 2015 "07.03.2015_00:00"
"2621" -11.4 -10.19995 21.59995 8 3 2015 "08.03.2015_00:00"
"2622" -9.6 -8.29999 17.89999 9 3 2015 "09.03.2015_00:00"
"2623" -5.7 -6 11.7 10 3 2015 "10.03.2015_00:00"
"2624" -2.4 -2.5 4.9 11 3 2015 "11.03.2015_00:00"
"2625" -2.6 -9.70001 12.30001 12 3 2015 "12.03.2015_00:00"
"2626" -3.8 -10.79999 14.59999 13 3 2015 "13.03.2015_00:00"
"2627" -3 -6.19995 9.19995 14 3 2015 "14.03.2015_00:00"
"2628" -7.1 -8.09998 15.19998 15 3 2015 "15.03.2015_00:00"
"2629" -6.8 -9.39996 16.19996 16 3 2015 "16.03.2015_00:00"
"2630" -8.1 -5.79999 13.89999 17 3 2015 "17.03.2015_00:00"
"2631" -4.2001 -12.79999 17.00009 18 3 2015 "18.03.2015_00:00"
"2632" -1.5 -14.29999 15.79999 19 3 2015 "19.03.2015_00:00"
"2633" -5.7001 -20.70001 26.40011 20 3 2015 "20.03.2015_00:00"
"2634" -3 -11.90002 14.90002 21 3 2015 "21.03.2015_00:00"
"2635" -0.6 -8 8.6 22 3 2015 "22.03.2015_00:00"
"2637" -3.3 -8.29999 11.59999 24 3 2015 "24.03.2015_00:00"
"2638" -0.5 -10.40002 10.90002 25 3 2015 "25.03.2015_00:00"
"2639" -1.2999 -4.30005 5.59995 26 3 2015 "26.03.2015_00:00"
"2640" -3.5 -5.09998 8.59998 27 3 2015 "27.03.2015_00:00"
"2641" -4.9 -14.5 19.4 28 3 2015 "28.03.2015_00:00"
"2642" -2.3 -6.40002 8.70002 29 3 2015 "29.03.2015_00:00"
"2643" -2.2 0 2.2 30 3 2015 "30.03.2015_00:00"
"2644" -2.7 0 2.7 31 3 2015 "31.03.2015_00:00"
"2645" -2.5 -5.89996 8.39996 1 4 2015 "01.04.2015_00:00"
"2646" -2 -5.29999 7.29999 2 4 2015 "02.04.2015_00:00"
"2647" 0 -9.20001 9.20001 3 4 2015 "03.04.2015_00:00"
"2648" -1 -2.70001 3.70001 4 4 2015 "04.04.2015_00:00"
"2649" -0.7 -11.19995 11.89995 5 4 2015 "05.04.2015_00:00"
"2650" -1.5 -16 17.5 6 4 2015 "06.04.2015_00:00"
"2651" -1.6 -15.90002 17.50002 7 4 2015 "07.04.2015_00:00"
"2652" -2.8 -14.09998 16.89998 8 4 2015 "08.04.2015_00:00"
"2653" -9.4 -10.59998 19.99998 9 4 2015 "09.04.2015_00:00"
"2654" -8.4 0 8.4 10 4 2015 "10.04.2015_00:00"
"2655" 0 0 0 11 4 2015 "11.04.2015_00:00"
"2656" -1.7 -1.79999 3.49999 12 4 2015 "12.04.2015_00:00"
"2657" -0.7 -3.60004 4.30004 13 4 2015 "13.04.2015_00:00"
"2658" -0.8 -5.5 6.3 14 4 2015 "14.04.2015_00:00"
"2659" -3.7 -2.5 6.2 15 4 2015 "15.04.2015_00:00"
"2660" 0 -1 1 16 4 2015 "16.04.2015_00:00"
"2661" -1.3 -0.60004 1.90004 17 4 2015 "17.04.2015_00:00"
"2662" -2 -4.69995 6.69995 18 4 2015 "18.04.2015_00:00"
"2663" -1.5 -6.09998 7.59998 19 4 2015 "19.04.2015_00:00"
"2664" -1.8 -7.70001 9.50001 20 4 2015 "20.04.2015_00:00"
"2665" -2.3 -7.30005 9.60005 21 4 2015 "21.04.2015_00:00"
"2666" 0 -4.5 4.5 22 4 2015 "22.04.2015_00:00"
"2667" -1.2 -1.5 2.7 23 4 2015 "23.04.2015_00:00"
"2668" 0 -1.60004 1.60004 24 4 2015 "24.04.2015_00:00"
"2669" -0.6 0 0.6 25 4 2015 "25.04.2015_00:00"
"2670" -1.3 0 1.3 26 4 2015 "26.04.2015_00:00"
"2671" -0.2 -0.20001 0.40001 27 4 2015 "27.04.2015_00:00"
"2672" -2.3 0 2.3 28 4 2015 "28.04.2015_00:00"
"2673" -1.2 -9.40002 10.60002 29 4 2015 "29.04.2015_00:00"
"2674" -2 0 2 30 4 2015 "30.04.2015_00:00"
"2675" -2.1 0 2.1 1 5 2015 "01.05.2015_00:00"
"2676" -2.1 0 2.1 2 5 2015 "02.05.2015_00:00"
"2677" -3.1 0 3.1 3 5 2015 "03.05.2015_00:00"
"2678" 0 0 0 4 5 2015 "04.05.2015_00:00"
"2679" 0 0 0 5 5 2015 "05.05.2015_00:00"
"2680" 0 0 0 6 5 2015 "06.05.2015_00:00"
"2681" -0.7 -6.40002 7.10002 7 5 2015 "07.05.2015_00:00"
"2682" -3.8 -4.90002 8.70002 8 5 2015 "08.05.2015_00:00"
"2683" -1.6 -2.29999 3.89999 9 5 2015 "09.05.2015_00:00"
"2684" -1.8 -8.10004 9.90004 10 5 2015 "10.05.2015_00:00"
"2685" 0 -7 7 11 5 2015 "11.05.2015_00:00"
"2686" -6.9 -3.59998 10.49998 12 5 2015 "12.05.2015_00:00"
"2687" -3.4 -0.30005 3.70005 13 5 2015 "13.05.2015_00:00"
"2688" 0 0 0 14 5 2015 "14.05.2015_00:00"
"2689" -1.7 -2.29999 3.99999 15 5 2015 "15.05.2015_00:00"
"2690" 0 -8.10004 8.10004 16 5 2015 "16.05.2015_00:00"
"2691" -0.3 -9.5 9.8 17 5 2015 "17.05.2015_00:00"
"2692" 0 -10 10 18 5 2015 "18.05.2015_00:00"
"2693" -3.2 0 3.2 19 5 2015 "19.05.2015_00:00"
"2694" -5.8 -1.29999 7.09999 20 5 2015 "20.05.2015_00:00"
"2695" -2.2 -7.70001 9.90001 21 5 2015 "21.05.2015_00:00"
"2696" -2.4 -11.60004 14.00004 22 5 2015 "22.05.2015_00:00"
"2697" -1.3 -5.79999 7.09999 23 5 2015 "23.05.2015_00:00"
"2698" -2 -5.19995 7.19995 24 5 2015 "24.05.2015_00:00"
"2699" -1.1 -12 13.1 25 5 2015 "25.05.2015_00:00"
"2700" -1.1 -1.20001 2.30001 26 5 2015 "26.05.2015_00:00"
"2701" -2.2 -9.60004 11.80004 27 5 2015 "27.05.2015_00:00"
"2702" -3.1 -9.59998 12.69998 28 5 2015 "28.05.2015_00:00"
"2703" -5.8 -3.70001 9.50001 29 5 2015 "29.05.2015_00:00"
"2704" -1.4 0 1.4 30 5 2015 "30.05.2015_00:00"
"2705" -0.3 -0.70001 1.00001 31 5 2015 "31.05.2015_00:00"
"2706" -0.4 0 0.4 1 6 2015 "01.06.2015_00:00"
"2707" -1.5 0 1.5 2 6 2015 "02.06.2015_00:00"
"2708" -2.4 -0.70001 3.10001 3 6 2015 "03.06.2015_00:00"
"2709" -3.3 -4 7.3 4 6 2015 "04.06.2015_00:00"
"2710" -5.6 -2 7.6 5 6 2015 "05.06.2015_00:00"
"2711" -7.8 -2.40002 10.20002 6 6 2015 "06.06.2015_00:00"
"2712" -6.9 -6.20001 13.10001 7 6 2015 "07.06.2015_00:00"
"2713" -6.4 -6 12.4 8 6 2015 "08.06.2015_00:00"
"2714" -1.8 -2.10004 3.90004 9 6 2015 "09.06.2015_00:00"
"2715" -1.5 -9.40002 10.90002 10 6 2015 "10.06.2015_00:00"
"2716" -4.5 -5.39996 9.89996 11 6 2015 "11.06.2015_00:00"
"2717" -2.9 -0.09998 2.99998 12 6 2015 "12.06.2015_00:00"
"2718" -0.8 -4.79999 5.59999 13 6 2015 "13.06.2015_00:00"
"2719" -0.1 -1.29999 1.39999 14 6 2015 "14.06.2015_00:00"
"2720" 0 0 0 15 6 2015 "15.06.2015_00:00"
"2721" 0 -3.90002 3.90002 16 6 2015 "16.06.2015_00:00"
"2722" -0.5 -8.20001 8.70001 17 6 2015 "17.06.2015_00:00"
"2723" -2.5 -12.09998 14.59998 18 6 2015 "18.06.2015_00:00"
"2724" -2.9 -5.09998 7.99998 19 6 2015 "19.06.2015_00:00"
"2725" -1.6 -5.59998 7.19998 20 6 2015 "20.06.2015_00:00"
"2726" -0.4 -6.70001 7.10001 21 6 2015 "21.06.2015_00:00"
"2727" -4.1 -2.90002 7.00002 22 6 2015 "22.06.2015_00:00"
"2728" -3 0 3 23 6 2015 "23.06.2015_00:00"
"2729" -1.2 -7.79999 8.99999 24 6 2015 "24.06.2015_00:00"
"2730" -0.8 -14.29999 15.09999 25 6 2015 "25.06.2015_00:00"
"2731" -1.7 -9.60004 11.30004 26 6 2015 "26.06.2015_00:00"
"2732" -3.8 -8.30005 12.10005 27 6 2015 "27.06.2015_00:00"
"2733" -2.8 -3.70001 6.50001 28 6 2015 "28.06.2015_00:00"
"2734" -1.5 -7.59998 9.09998 29 6 2015 "29.06.2015_00:00"
"2735" -1.5 -3.90002 5.40002 30 6 2015 "30.06.2015_00:00"
"2736" -1 0 1 1 7 2015 "01.07.2015_00:00"
"2737" -3.3 -1.5 4.8 2 7 2015 "02.07.2015_00:00"
"2738" -3.8 -4.09998 7.89998 3 7 2015 "03.07.2015_00:00"
"2739" -5.4 0 5.4 4 7 2015 "04.07.2015_00:00"
"2740" -3 -1.70001 4.70001 5 7 2015 "05.07.2015_00:00"
"2741" -1.9 0 1.9 6 7 2015 "06.07.2015_00:00"
"2742" -1.2 0 1.2 7 7 2015 "07.07.2015_00:00"
"2743" 0 0 0 8 7 2015 "08.07.2015_00:00"
"2744" 0 -5.59998 5.59998 9 7 2015 "09.07.2015_00:00"
"2745" -0.8 -11 11.8 10 7 2015 "10.07.2015_00:00"
"2746" -2.1 -1.29999 3.39999 11 7 2015 "11.07.2015_00:00"
"2747" -2.2 -3.19995 5.39995 12 7 2015 "12.07.2015_00:00"
"2748" -0.7 -0.59998 1.29998 13 7 2015 "13.07.2015_00:00"
"2749" 0 -2.89996 2.89996 14 7 2015 "14.07.2015_00:00"
"2750" -1.9 -2.80005 4.70005 15 7 2015 "15.07.2015_00:00"
"2751" -1 -3.59998 4.59998 16 7 2015 "16.07.2015_00:00"
"2752" 0 0 0 17 7 2015 "17.07.2015_00:00"
"2753" 0 -0.30005 0.30005 18 7 2015 "18.07.2015_00:00"
"2754" 0 -0.70001 0.70001 19 7 2015 "19.07.2015_00:00"
"2755" -1.1 -1.59998 2.69998 20 7 2015 "20.07.2015_00:00"
"2756" -1 -5 6 21 7 2015 "21.07.2015_00:00"
"2757" -0.8 -5.20001 6.00001 22 7 2015 "22.07.2015_00:00"
"2758" -1.7 -0.09998 1.79998 23 7 2015 "23.07.2015_00:00"
"2759" -3.1 -5 8.1 24 7 2015 "24.07.2015_00:00"
"2760" -2.5 0 2.5 25 7 2015 "25.07.2015_00:00"
"2761" -0.1 -4.40002 4.50002 26 7 2015 "26.07.2015_00:00"
"2763" 0 -0.79999 0.79999 28 7 2015 "28.07.2015_00:00"
"2764" -0.1 -2.20001 2.30001 29 7 2015 "29.07.2015_00:00"
"2765" -0.7 -5.29999 5.99999 30 7 2015 "30.07.2015_00:00"
"2766" -1.6 -10 11.6 31 7 2015 "31.07.2015_00:00"
"2768" -2.9 -4.20001 7.10001 2 8 2015 "02.08.2015_00:00"
"2769" -3 0 3 3 8 2015 "03.08.2015_00:00"
"2770" -3.6 0 3.6 4 8 2015 "04.08.2015_00:00"
"2771" -3.1 -4.89996 7.99996 5 8 2015 "05.08.2015_00:00"
"2772" -4.6 -2.40002 7.00002 6 8 2015 "06.08.2015_00:00"
"2773" -5.3 -4.5 9.8 7 8 2015 "07.08.2015_00:00"
"2774" -5 -2.69995 7.69995 8 8 2015 "08.08.2015_00:00"
"2775" -4.6 -3.20001 7.80001 9 8 2015 "09.08.2015_00:00"
"2776" -3.8 -2.70001 6.50001 10 8 2015 "10.08.2015_00:00"
"2777" -1.8 -1.5 3.3 11 8 2015 "11.08.2015_00:00"
"2778" 0 -4.79999 4.79999 12 8 2015 "12.08.2015_00:00"
"2779" -1.8 -3.59998 5.39998 13 8 2015 "13.08.2015_00:00"
"2780" -1 0 1 14 8 2015 "14.08.2015_00:00"
"2781" -0.5 0 0.5 15 8 2015 "15.08.2015_00:00"
"2782" 0 -0.20001 0.20001 16 8 2015 "16.08.2015_00:00"
"2783" -0.1 -0.90002 1.00002 17 8 2015 "17.08.2015_00:00"
"2784" -0.3 -1.5 1.8 18 8 2015 "18.08.2015_00:00"
"2785" -1.1 -5.20001 6.30001 19 8 2015 "19.08.2015_00:00"
"2786" -4.4 -3.90002 8.30002 20 8 2015 "20.08.2015_00:00"
"2787" -8.6 -9.29999 17.89999 21 8 2015 "21.08.2015_00:00"
"2788" -8.6 -4.40002 13.00002 22 8 2015 "22.08.2015_00:00"
"2789" -7 0 7 23 8 2015 "23.08.2015_00:00"
"2790" -2.4 0 2.4 24 8 2015 "24.08.2015_00:00"
"2791" -1.9 0 1.9 25 8 2015 "25.08.2015_00:00"
"2792" -0.2 0 0.2 26 8 2015 "26.08.2015_00:00"
"2793" -0.7 0 0.7 27 8 2015 "27.08.2015_00:00"
"2794" -0.6 0 0.6 28 8 2015 "28.08.2015_00:00"
"2795" 0 -4.89996 4.89996 29 8 2015 "29.08.2015_00:00"
"2796" -0.9 0 0.9 30 8 2015 "30.08.2015_00:00"
"2797" -0.4 0 0.4 31 8 2015 "31.08.2015_00:00"
"2798" 0 0 0 1 9 2015 "01.09.2015_00:00"
"2799" -0.6 -1.89996 2.49996 2 9 2015 "02.09.2015_00:00"
"2800" -0.2 -3.20001 3.40001 3 9 2015 "03.09.2015_00:00"
"2801" -0.8 -0.79999 1.59999 4 9 2015 "04.09.2015_00:00"
"2802" 0 -1.90002 1.90002 5 9 2015 "05.09.2015_00:00"
"2803" 0 -3 3 6 9 2015 "06.09.2015_00:00"
"2804" -2.8 -5.10004 7.90004 7 9 2015 "07.09.2015_00:00"
"2805" -3.3 -10.29999 13.59999 8 9 2015 "08.09.2015_00:00"
"2806" -3.8 -7.70001 11.50001 9 9 2015 "09.09.2015_00:00"
"2807" -5.5 -9.39996 14.89996 10 9 2015 "10.09.2015_00:00"
"2808" -2.5 -1.89996 4.39996 11 9 2015 "11.09.2015_00:00"
"2809" -6.2 0 6.2 12 9 2015 "12.09.2015_00:00"
"2810" -5.7 -2 7.7 13 9 2015 "13.09.2015_00:00"
"2811" -3.5 0 3.5 14 9 2015 "14.09.2015_00:00"
"2812" -3 0 3 15 9 2015 "15.09.2015_00:00"
"2813" -3.2 0 3.2 16 9 2015 "16.09.2015_00:00"
"2814" -1.4 0 1.4 17 9 2015 "17.09.2015_00:00"
"2815" -1.1 -0.70001 1.80001 18 9 2015 "18.09.2015_00:00"
"2816" -2.1 -4.79999 6.89999 19 9 2015 "19.09.2015_00:00"
"2817" -1.4 -4 5.4 20 9 2015 "20.09.2015_00:00"
"2818" -0.3 -13.70001 14.00001 21 9 2015 "21.09.2015_00:00"
"2819" -1.7 -1.40002 3.10002 22 9 2015 "22.09.2015_00:00"
"2820" -0.5 0 0.5 23 9 2015 "23.09.2015_00:00"
"2821" 0 -6 6 24 9 2015 "24.09.2015_00:00"
"2822" 0 -3.80005 3.80005 25 9 2015 "25.09.2015_00:00"
"2823" 0 -7 7 26 9 2015 "26.09.2015_00:00"
"2824" -1.4 -9.60004 11.00004 27 9 2015 "27.09.2015_00:00"
"2825" -4.9 -13.59998 18.49998 28 9 2015 "28.09.2015_00:00"
"2826" -9.8 -12 21.8 29 9 2015 "29.09.2015_00:00"
"2827" -8.9 -12.70007 21.60007 30 9 2015 "30.09.2015_00:00"
"2828" -6.4 -11.70001 18.10001 1 10 2015 "01.10.2015_00:00"
"2829" -6.3 -10 16.3 2 10 2015 "02.10.2015_00:00"
"2830" -1.8999 -0.5 2.3999 3 10 2015 "03.10.2015_00:00"
"2832" -1.3 0 1.3 5 10 2015 "05.10.2015_00:00"
"2833" -2.1 0 2.1 6 10 2015 "06.10.2015_00:00"
"2834" -1.9 0 1.9 7 10 2015 "07.10.2015_00:00"
"2835" -7.4 -6.90002 14.30002 8 10 2015 "08.10.2015_00:00"
"2836" -4.3 -9 13.3 9 10 2015 "09.10.2015_00:00"
"2837" -1.4 -12.10004 13.50004 10 10 2015 "10.10.2015_00:00"
"2838" -4.7 -15.79999 20.49999 11 10 2015 "11.10.2015_00:00"
"2839" -1.2 -5 6.2 12 10 2015 "12.10.2015_00:00"
"2840" -6.8 -3.20001 10.00001 13 10 2015 "13.10.2015_00:00"
"2841" -4.3 -2.70001 7.00001 14 10 2015 "14.10.2015_00:00"
"2842" -2.9 -5.5 8.4 15 10 2015 "15.10.2015_00:00"
"2843" -4.8 -2.70001 7.50001 16 10 2015 "16.10.2015_00:00"
"2844" -5.8 -2 7.8 17 10 2015 "17.10.2015_00:00"
"2845" -3.5 -4.40002 7.90002 18 10 2015 "18.10.2015_00:00"
"2846" -0.9 -8.59998 9.49998 19 10 2015 "19.10.2015_00:00"
"2847" -1.1 -5.20001 6.30001 20 10 2015 "20.10.2015_00:00"
"2848" -1.5 -9.30005 10.80005 21 10 2015 "21.10.2015_00:00"
"2849" -4.2 -13.69995 17.89995 22 10 2015 "22.10.2015_00:00"
"2850" -2.5 -14.09998 16.59998 23 10 2015 "23.10.2015_00:00"
"2851" -7.6 -9.20001 16.80001 24 10 2015 "24.10.2015_00:00"
"2852" -4.7001 -5.90002 10.60012 25 10 2015 "25.10.2015_00:00"
"2853" -0.5 -1.70001 2.20001 26 10 2015 "26.10.2015_00:00"
"2854" -1.9 -0.19995 2.09995 27 10 2015 "27.10.2015_00:00"
"2855" -2.9 0 2.9 28 10 2015 "28.10.2015_00:00"
"2856" -1 0 1 29 10 2015 "29.10.2015_00:00"
"2857" -2 -2.29999 4.29999 30 10 2015 "30.10.2015_00:00"
"2858" -6.2 -4.29999 10.49999 31 10 2015 "31.10.2015_00:00"
"2859" -7.7 -10.79999 18.49999 1 11 2015 "01.11.2015_00:00"
"2860" -2.6 -11.20001 13.80001 2 11 2015 "02.11.2015_00:00"
"2861" 0 -2.10004 2.10004 3 11 2015 "03.11.2015_00:00"
"2862" 0 0 0 4 11 2015 "04.11.2015_00:00"
"2863" 0 0 0 5 11 2015 "05.11.2015_00:00"
"2864" 0 0 0 6 11 2015 "06.11.2015_00:00"
"2865" -1.5 -1.80005 3.30005 7 11 2015 "07.11.2015_00:00"
"2866" -2 -1.90002 3.90002 8 11 2015 "08.11.2015_00:00"
"2867" 0 0 0 9 11 2015 "09.11.2015_00:00"
"2868" -0.4 -2.5 2.9 10 11 2015 "10.11.2015_00:00"
"2869" 0 -6.39996 6.39996 11 11 2015 "11.11.2015_00:00"
"2870" 0 -2.5 2.5 12 11 2015 "12.11.2015_00:00"
"2871" 0 0 0 13 11 2015 "13.11.2015_00:00"
"2872" 0 -1.09998 1.09998 14 11 2015 "14.11.2015_00:00"
"2873" -2.2 -1.39996 3.59996 15 11 2015 "15.11.2015_00:00"
"2874" -0.4 -5.40002 5.80002 16 11 2015 "16.11.2015_00:00"
"2875" -1 0 1 17 11 2015 "17.11.2015_00:00"
"2876" 0 0 0 18 11 2015 "18.11.2015_00:00"
"2877" -1.7 0 1.7 19 11 2015 "19.11.2015_00:00"
"2878" -1 0 1 20 11 2015 "20.11.2015_00:00"
"2879" -2.4 -0.09998 2.49998 21 11 2015 "21.11.2015_00:00"
"2880" -3 -7.39996 10.39996 22 11 2015 "22.11.2015_00:00"
"2881" -1.7999 -3.79999 5.59989 23 11 2015 "23.11.2015_00:00"
"2882" -0.9 -8.29999 9.19999 24 11 2015 "24.11.2015_00:00"
"2883" -2.2 0 2.2 25 11 2015 "25.11.2015_00:00"
"2884" -4.1 -10 14.1 26 11 2015 "26.11.2015_00:00"
"2885" -4.9 -26.40002 31.30002 27 11 2015 "27.11.2015_00:00"
"2886" -2.2 -6.40002 8.60002 28 11 2015 "28.11.2015_00:00"
"2887" -2.5 0 2.5 29 11 2015 "29.11.2015_00:00"
"2888" -1.8 0 1.8 30 11 2015 "30.11.2015_00:00"
"2889" 0 0 0 1 12 2015 "01.12.2015_00:00"
"2890" -0.8 -3.80005 4.60005 2 12 2015 "02.12.2015_00:00"
"2891" 0 -0.09998 0.09998 3 12 2015 "03.12.2015_00:00"
"2892" 0 0 0 4 12 2015 "04.12.2015_00:00"
"2893" 0 0 0 5 12 2015 "05.12.2015_00:00"
"2894" 0 0 0 6 12 2015 "06.12.2015_00:00"
"2895" 0 0 0 7 12 2015 "07.12.2015_00:00"
"2896" 0 0 0 8 12 2015 "08.12.2015_00:00"
"2897" -2.2 -2.5 4.7 9 12 2015 "09.12.2015_00:00"
"2898" -2 -7.8999 9.8999 10 12 2015 "10.12.2015_00:00"
"2899" -3.4 -0.69995 4.09995 11 12 2015 "11.12.2015_00:00"
"2900" -1.2999 -2.70001 3.99991 12 12 2015 "12.12.2015_00:00"
"2901" 0 0 0 13 12 2015 "13.12.2015_00:00"
"2902" 0 -1 1 14 12 2015 "14.12.2015_00:00"
"2903" 0 0 0 15 12 2015 "15.12.2015_00:00"
"2904" 0 0 0 16 12 2015 "16.12.2015_00:00"
"2905" -5 -1.70001 6.70001 17 12 2015 "17.12.2015_00:00"
"2906" -1.1001 -0.59998 1.70008 18 12 2015 "18.12.2015_00:00"
"2907" 0 0 0 19 12 2015 "19.12.2015_00:00"
"2908" 0 0 0 20 12 2015 "20.12.2015_00:00"
"2909" 0 0 0 21 12 2015 "21.12.2015_00:00"
"2910" 0 0 0 22 12 2015 "22.12.2015_00:00"
"2911" 0 0 0 23 12 2015 "23.12.2015_00:00"
"2912" 0 0 0 24 12 2015 "24.12.2015_00:00"
"2913" 0 0 0 25 12 2015 "25.12.2015_00:00"
"2914" -2.7 0 2.7 26 12 2015 "26.12.2015_00:00"
"2915" 0 0 0 27 12 2015 "27.12.2015_00:00"
